DT_DATA,NR_ANO,NR_MES,NM_MES,NR_DIA,NR_DIA_SEMANA,NM_DIA_SEMANA,FLG_FINAL_SEMANA,FLG_FERIADO
2014-07-19,2014,7,July,19,7,Saturday,true,false
2014-09-09,2014,9,September,9,3,Tuesday,false,false
2014-09-17,2014,9,September,17,4,Wednesday,false,false
2015-01-12,2015,1,January,12,2,Monday,false,false
2015-01-15,2015,1,January,15,5,Thursday,false,false
2015-01-18,2015,1,January,18,1,Sunday,true,false
2015-03-13,2015,3,March,13,6,Friday,false,false
2015-03-20,2015,3,March,20,6,Friday,false,false
2015-03-29,2015,3,March,29,1,Sunday,true,false
2015-04-17,2015,4,April,17,6,Friday,false,false
2015-04-21,2015,4,April,21,3,Tuesday,false,false
2015-04-27,2015,4,April,27,2,Monday,false,false
2015-06-29,2015,6,June,29,2,Monday,false,false
2015-06-30,2015,6,June,30,3,Tuesday,false,false
2015-07-19,2015,7,July,19,1,Sunday,true,false
2015-08-28,2015,8,August,28,6,Friday,false,false
2015-09-18,2015,9,September,18,6,Friday,false,false
2015-12-02,2015,12,December,2,4,Wednesday,false,false
2016-05-16,2016,5,May,16,2,Monday,false,false
2016-05-18,2016,5,May,18,4,Wednesday,false,false
2016-07-09,2016,7,July,9,7,Saturday,true,false
2016-07-29,2016,7,July,29,6,Friday,false,false
2016-09-16,2016,9,September,16,6,Friday,false,false
2016-11-25,2016,11,November,25,6,Friday,false,false
2016-12-22,2016,12,December,22,5,Thursday,false,false
2017-02-21,2017,2,February,21,3,Tuesday,false,false
2017-07-06,2017,7,July,6,5,Thursday,false,false
2017-08-18,2017,8,August,18,6,Friday,false,false
2018-01-10,2018,1,January,10,4,Wednesday,false,false
2018-02-27,2018,2,February,27,3,Tuesday,false,false
2018-04-17,2018,4,April,17,3,Tuesday,false,false
2018-07-22,2018,7,July,22,1,Sunday,true,false
2018-08-06,2018,8,August,6,2,Monday,false,false
2018-10-15,2018,10,October,15,2,Monday,false,false
2018-12-09,2018,12,December,9,1,Sunday,true,false
2018-12-21,2018,12,December,21,6,Friday,false,false
2019-01-07,2019,1,January,7,2,Monday,false,false
2019-01-20,2019,1,January,20,1,Sunday,true,false
2019-04-16,2019,4,April,16,3,Tuesday,false,false
2019-04-27,2019,4,April,27,7,Saturday,true,false
2019-07-02,2019,7,July,2,3,Tuesday,false,false
2019-07-12,2019,7,July,12,6,Friday,false,false
2019-09-09,2019,9,September,9,2,Monday,false,false
2019-11-12,2019,11,November,12,3,Tuesday,false,false
2020-03-19,2020,3,March,19,5,Thursday,false,false
2020-03-25,2020,3,March,25,4,Wednesday,false,false
2020-03-29,2020,3,March,29,1,Sunday,true,false
2020-05-26,2020,5,May,26,3,Tuesday,false,false
2020-09-12,2020,9,September,12,7,Saturday,true,false
2020-10-13,2020,10,October,13,3,Tuesday,false,false
2020-12-11,2020,12,December,11,6,Friday,false,false
2021-01-15,2021,1,January,15,6,Friday,false,false
2021-02-23,2021,2,February,23,3,Tuesday,false,false
2021-05-26,2021,5,May,26,4,Wednesday,false,false
2021-05-31,2021,5,May,31,2,Monday,false,false
2021-06-03,2021,6,June,3,5,Thursday,false,false
2021-06-16,2021,6,June,16,4,Wednesday,false,false
2021-07-14,2021,7,July,14,4,Wednesday,false,false
2021-08-05,2021,8,August,5,5,Thursday,false,false
2021-09-15,2021,9,September,15,4,Wednesday,false,false
2021-09-24,2021,9,September,24,6,Friday,false,false
2021-10-01,2021,10,October,1,6,Friday,false,false
2021-11-07,2021,11,November,7,1,Sunday,true,false
2021-11-25,2021,11,November,25,5,Thursday,false,false
2022-01-03,2022,1,January,3,2,Monday,false,false
2022-01-17,2022,1,January,17,2,Monday,false,false
2022-04-02,2022,4,April,2,7,Saturday,true,false
2022-05-26,2022,5,May,26,5,Thursday,false,false
2022-06-06,2022,6,June,6,2,Monday,false,false
2022-07-17,2022,7,July,17,1,Sunday,true,false
2022-10-04,2022,10,October,4,3,Tuesday,false,false
2022-12-04,2022,12,December,4,1,Sunday,true,false
2023-04-07,2023,4,April,7,6,Friday,false,false
2023-08-15,2023,8,August,15,3,Tuesday,false,false
2023-10-17,2023,10,October,17,3,Tuesday,false,false
2024-02-21,2024,2,February,21,4,Wednesday,false,false
2024-04-12,2024,4,April,12,6,Friday,false,false
2024-05-02,2024,5,May,2,5,Thursday,false,false
2024-08-11,2024,8,August,11,1,Sunday,true,false
2024-09-14,2024,9,September,14,7,Saturday,true,false
2024-09-28,2024,9,September,28,7,Saturday,true,false
2024-10-30,2024,10,October,30,4,Wednesday,false,false
2025-01-02,2025,1,January,2,5,Thursday,false,false
2025-01-06,2025,1,January,6,2,Monday,false,false
2025-01-12,2025,1,January,12,1,Sunday,true,false
2025-08-25,2025,8,August,25,2,Monday,false,false
2025-09-27,2025,9,September,27,7,Saturday,true,false
2025-11-04,2025,11,November,4,3,Tuesday,false,false
2026-01-15,2026,1,January,15,5,Thursday,false,false
2026-02-02,2026,2,February,2,2,Monday,false,false
2026-05-09,2026,5,May,9,7,Saturday,true,false
2026-06-28,2026,6,June,28,1,Sunday,true,false
2026-07-02,2026,7,July,2,5,Thursday,false,false
2026-07-13,2026,7,July,13,2,Monday,false,false
2026-11-06,2026,11,November,6,6,Friday,false,false
2027-02-09,2027,2,February,9,3,Tuesday,false,false
2027-04-11,2027,4,April,11,1,Sunday,true,false
2027-05-03,2027,5,May,3,2,Monday,false,false
2027-05-24,2027,5,May,24,2,Monday,false,false
2027-07-01,2027,7,July,1,5,Thursday,false,false
2027-07-13,2027,7,July,13,3,Tuesday,false,false
2027-09-27,2027,9,September,27,2,Monday,false,false
2027-10-06,2027,10,October,6,4,Wednesday,false,false
2027-10-09,2027,10,October,9,7,Saturday,true,false
2027-10-16,2027,10,October,16,7,Saturday,true,false
2027-11-23,2027,11,November,23,3,Tuesday,false,false
2028-03-21,2028,3,March,21,3,Tuesday,false,false
2028-06-07,2028,6,June,7,4,Wednesday,false,false
2028-06-11,2028,6,June,11,1,Sunday,true,false
2028-08-05,2028,8,August,5,7,Saturday,true,false
2028-09-01,2028,9,September,1,6,Friday,false,false
2028-09-17,2028,9,September,17,1,Sunday,true,false
2028-09-26,2028,9,September,26,3,Tuesday,false,false
2028-11-10,2028,11,November,10,6,Friday,false,false
2028-12-08,2028,12,December,8,6,Friday,false,false
2029-01-15,2029,1,January,15,2,Monday,false,false
2029-02-22,2029,2,February,22,5,Thursday,false,false
2029-04-27,2029,4,April,27,6,Friday,false,false
2029-05-08,2029,5,May,8,3,Tuesday,false,false
2029-05-26,2029,5,May,26,7,Saturday,true,false
2029-06-11,2029,6,June,11,2,Monday,false,false
2029-06-29,2029,6,June,29,6,Friday,false,false
2029-07-26,2029,7,July,26,5,Thursday,false,false
2029-08-20,2029,8,August,20,2,Monday,false,false
2030-01-31,2030,1,January,31,5,Thursday,false,false
2030-04-23,2030,4,April,23,3,Tuesday,false,false
2030-04-25,2030,4,April,25,5,Thursday,false,false
2030-05-26,2030,5,May,26,1,Sunday,true,false
2030-06-15,2030,6,June,15,7,Saturday,true,false
2030-06-21,2030,6,June,21,6,Friday,false,false
2030-09-27,2030,9,September,27,6,Friday,false,false
2010-01-28,2010,1,January,28,5,Thursday,false,false
2010-02-14,2010,2,February,14,1,Sunday,true,false
2010-03-19,2010,3,March,19,6,Friday,false,false
2010-04-08,2010,4,April,8,5,Thursday,false,false
2010-05-14,2010,5,May,14,6,Friday,false,false
2010-10-01,2010,10,October,1,6,Friday,false,false
2010-10-09,2010,10,October,9,7,Saturday,true,false
2010-10-13,2010,10,October,13,4,Wednesday,false,false
2010-10-14,2010,10,October,14,5,Thursday,false,false
2010-10-23,2010,10,October,23,7,Saturday,true,false
2010-11-03,2010,11,November,3,4,Wednesday,false,false
2010-11-24,2010,11,November,24,4,Wednesday,false,false
2011-03-06,2011,3,March,6,1,Sunday,true,false
2011-03-19,2011,3,March,19,7,Saturday,true,false
2011-04-01,2011,4,April,1,6,Friday,false,false
2011-05-03,2011,5,May,3,3,Tuesday,false,false
2011-05-30,2011,5,May,30,2,Monday,false,false
2011-06-28,2011,6,June,28,3,Tuesday,false,false
2011-07-01,2011,7,July,1,6,Friday,false,false
2011-11-25,2011,11,November,25,6,Friday,false,false
2011-12-29,2011,12,December,29,5,Thursday,false,false
2012-01-12,2012,1,January,12,5,Thursday,false,false
2012-02-27,2012,2,February,27,2,Monday,false,false
2012-04-01,2012,4,April,1,1,Sunday,true,false
2012-04-16,2012,4,April,16,2,Monday,false,false
2012-05-31,2012,5,May,31,5,Thursday,false,false
2012-06-19,2012,6,June,19,3,Tuesday,false,false
2012-07-11,2012,7,July,11,4,Wednesday,false,false
2012-08-30,2012,8,August,30,5,Thursday,false,false
2012-10-22,2012,10,October,22,2,Monday,false,false
2012-10-31,2012,10,October,31,4,Wednesday,false,false
2013-02-28,2013,2,February,28,5,Thursday,false,false
2013-04-24,2013,4,April,24,4,Wednesday,false,false
2013-05-03,2013,5,May,3,6,Friday,false,false
2013-06-03,2013,6,June,3,2,Monday,false,false
2013-06-15,2013,6,June,15,7,Saturday,true,false
2013-06-16,2013,6,June,16,1,Sunday,true,false
2013-07-31,2013,7,July,31,4,Wednesday,false,false
2013-10-12,2013,10,October,12,7,Saturday,true,false
2013-11-13,2013,11,November,13,4,Wednesday,false,false
2013-11-29,2013,11,November,29,6,Friday,false,false
2013-12-20,2013,12,December,20,6,Friday,false,false
2013-12-28,2013,12,December,28,7,Saturday,true,false
2014-01-18,2014,1,January,18,7,Saturday,true,false
2014-02-14,2014,2,February,14,6,Friday,false,false
2014-02-23,2014,2,February,23,1,Sunday,true,false
2014-05-11,2014,5,May,11,1,Sunday,true,false
2014-05-13,2014,5,May,13,3,Tuesday,false,false
2014-05-21,2014,5,May,21,4,Wednesday,false,false
2014-09-07,2014,9,September,7,1,Sunday,true,false
2015-04-30,2015,4,April,30,5,Thursday,false,false
2015-07-12,2015,7,July,12,1,Sunday,true,false
2015-08-10,2015,8,August,10,2,Monday,false,false
2015-12-01,2015,12,December,1,3,Tuesday,false,false
2015-12-08,2015,12,December,8,3,Tuesday,false,false
2015-12-21,2015,12,December,21,2,Monday,false,false
2016-03-05,2016,3,March,5,7,Saturday,true,false
2016-03-09,2016,3,March,9,4,Wednesday,false,false
2016-06-15,2016,6,June,15,4,Wednesday,false,false
2016-06-20,2016,6,June,20,2,Monday,false,false
2016-10-08,2016,10,October,8,7,Saturday,true,false
2016-11-11,2016,11,November,11,6,Friday,false,false
2016-11-17,2016,11,November,17,5,Thursday,false,false
2017-01-18,2017,1,January,18,4,Wednesday,false,false
2017-02-14,2017,2,February,14,3,Tuesday,false,false
2017-03-05,2017,3,March,5,1,Sunday,true,false
2017-07-30,2017,7,July,30,1,Sunday,true,false
2017-09-07,2017,9,September,7,5,Thursday,false,false
2018-01-23,2018,1,January,23,3,Tuesday,false,false
2018-02-14,2018,2,February,14,4,Wednesday,false,false
2018-03-22,2018,3,March,22,5,Thursday,false,false
2018-04-06,2018,4,April,6,6,Friday,false,false
2018-04-22,2018,4,April,22,1,Sunday,true,false
2018-06-05,2018,6,June,5,3,Tuesday,false,false
2018-06-12,2018,6,June,12,3,Tuesday,false,false
2018-07-04,2018,7,July,4,4,Wednesday,false,false
2018-08-07,2018,8,August,7,3,Tuesday,false,false
2018-10-23,2018,10,October,23,3,Tuesday,false,false
2018-11-30,2018,11,November,30,6,Friday,false,false
2018-12-16,2018,12,December,16,1,Sunday,true,false
2019-01-22,2019,1,January,22,3,Tuesday,false,false
2019-02-05,2019,2,February,5,3,Tuesday,false,false
2019-02-08,2019,2,February,8,6,Friday,false,false
2019-04-05,2019,4,April,5,6,Friday,false,false
2019-05-17,2019,5,May,17,6,Friday,false,false
2019-09-11,2019,9,September,11,4,Wednesday,false,false
2019-10-10,2019,10,October,10,5,Thursday,false,false
2019-10-30,2019,10,October,30,4,Wednesday,false,false
2019-11-05,2019,11,November,5,3,Tuesday,false,false
2019-11-15,2019,11,November,15,6,Friday,false,false
2019-11-19,2019,11,November,19,3,Tuesday,false,false
2020-04-09,2020,4,April,9,5,Thursday,false,false
2020-05-02,2020,5,May,2,7,Saturday,true,false
2020-06-23,2020,6,June,23,3,Tuesday,false,false
2020-07-03,2020,7,July,3,6,Friday,false,false
2020-07-12,2020,7,July,12,1,Sunday,true,false
2020-10-16,2020,10,October,16,6,Friday,false,false
2020-11-22,2020,11,November,22,1,Sunday,true,false
2021-03-02,2021,3,March,2,3,Tuesday,false,false
2021-04-16,2021,4,April,16,6,Friday,false,false
2021-06-20,2021,6,June,20,1,Sunday,true,false
2021-07-10,2021,7,July,10,7,Saturday,true,false
2021-07-28,2021,7,July,28,4,Wednesday,false,false
2021-09-30,2021,9,September,30,5,Thursday,false,false
2021-11-20,2021,11,November,20,7,Saturday,true,false
2021-11-24,2021,11,November,24,4,Wednesday,false,false
2022-02-09,2022,2,February,9,4,Wednesday,false,false
2022-03-08,2022,3,March,8,3,Tuesday,false,false
2022-05-11,2022,5,May,11,4,Wednesday,false,false
2022-05-18,2022,5,May,18,4,Wednesday,false,false
2022-06-28,2022,6,June,28,3,Tuesday,false,false
2022-08-04,2022,8,August,4,5,Thursday,false,false
2022-10-09,2022,10,October,9,1,Sunday,true,false
2022-10-30,2022,10,October,30,1,Sunday,true,false
2022-11-01,2022,11,November,1,3,Tuesday,false,false
2022-11-23,2022,11,November,23,4,Wednesday,false,false
2022-12-11,2022,12,December,11,1,Sunday,true,false
2023-02-05,2023,2,February,5,1,Sunday,true,false
2023-05-09,2023,5,May,9,3,Tuesday,false,false
2023-06-02,2023,6,June,2,6,Friday,false,false
2023-06-21,2023,6,June,21,4,Wednesday,false,false
2023-09-05,2023,9,September,5,3,Tuesday,false,false
2023-12-20,2023,12,December,20,4,Wednesday,false,false
2024-01-03,2024,1,January,3,4,Wednesday,false,false
2024-04-25,2024,4,April,25,5,Thursday,false,false
2024-06-13,2024,6,June,13,5,Thursday,false,false
2024-07-22,2024,7,July,22,2,Monday,false,false
2025-01-31,2025,1,January,31,6,Friday,false,false
2025-03-18,2025,3,March,18,3,Tuesday,false,false
2025-04-03,2025,4,April,3,5,Thursday,false,false
2025-05-23,2025,5,May,23,6,Friday,false,false
2025-06-07,2025,6,June,7,7,Saturday,true,false
2025-06-25,2025,6,June,25,4,Wednesday,false,false
2025-09-19,2025,9,September,19,6,Friday,false,false
2026-01-01,2026,1,January,1,5,Thursday,false,true
2026-02-26,2026,2,February,26,5,Thursday,false,false
2026-03-16,2026,3,March,16,2,Monday,false,false
2026-06-29,2026,6,June,29,2,Monday,false,false
2026-08-03,2026,8,August,3,2,Monday,false,false
2026-08-21,2026,8,August,21,6,Friday,false,false
2026-10-27,2026,10,October,27,3,Tuesday,false,false
2026-10-29,2026,10,October,29,5,Thursday,false,false
2026-12-06,2026,12,December,6,1,Sunday,true,false
2027-02-10,2027,2,February,10,4,Wednesday,false,false
2027-03-28,2027,3,March,28,1,Sunday,true,false
2027-03-31,2027,3,March,31,4,Wednesday,false,false
2027-05-05,2027,5,May,5,4,Wednesday,false,false
2027-05-17,2027,5,May,17,2,Monday,false,false
2027-05-25,2027,5,May,25,3,Tuesday,false,false
2028-03-08,2028,3,March,8,4,Wednesday,false,false
2028-04-08,2028,4,April,8,7,Saturday,true,false
2028-05-07,2028,5,May,7,1,Sunday,true,false
2028-07-05,2028,7,July,5,4,Wednesday,false,false
2028-09-14,2028,9,September,14,5,Thursday,false,false
2028-10-13,2028,10,October,13,6,Friday,false,false
2029-01-02,2029,1,January,2,3,Tuesday,false,false
2029-02-04,2029,2,February,4,1,Sunday,true,false
2029-02-21,2029,2,February,21,4,Wednesday,false,false
2029-09-08,2029,9,September,8,7,Saturday,true,false
2029-12-27,2029,12,December,27,5,Thursday,false,false
2030-01-06,2030,1,January,6,1,Sunday,true,false
2030-02-24,2030,2,February,24,1,Sunday,true,false
2030-07-13,2030,7,July,13,7,Saturday,true,false
2030-08-08,2030,8,August,8,5,Thursday,false,false
2030-10-23,2030,10,October,23,4,Wednesday,false,false
2010-01-23,2010,1,January,23,7,Saturday,true,false
2010-02-02,2010,2,February,2,3,Tuesday,false,false
2010-05-02,2010,5,May,2,1,Sunday,true,false
2010-05-03,2010,5,May,3,2,Monday,false,false
2010-06-12,2010,6,June,12,7,Saturday,true,false
2010-09-08,2010,9,September,8,4,Wednesday,false,false
2010-10-21,2010,10,October,21,5,Thursday,false,false
2010-11-22,2010,11,November,22,2,Monday,false,false
2010-12-30,2010,12,December,30,5,Thursday,false,false
2010-12-31,2010,12,December,31,6,Friday,false,false
2011-04-06,2011,4,April,6,4,Wednesday,false,false
2011-09-24,2011,9,September,24,7,Saturday,true,false
2011-11-13,2011,11,November,13,1,Sunday,true,false
2012-02-26,2012,2,February,26,1,Sunday,true,false
2012-03-08,2012,3,March,8,5,Thursday,false,false
2012-03-15,2012,3,March,15,5,Thursday,false,false
2012-04-18,2012,4,April,18,4,Wednesday,false,false
2012-07-28,2012,7,July,28,7,Saturday,true,false
2012-08-19,2012,8,August,19,1,Sunday,true,false
2012-09-09,2012,9,September,9,1,Sunday,true,false
2012-09-21,2012,9,September,21,6,Friday,false,false
2012-12-08,2012,12,December,8,7,Saturday,true,false
2012-12-16,2012,12,December,16,1,Sunday,true,false
2013-02-10,2013,2,February,10,1,Sunday,true,false
2013-06-06,2013,6,June,6,5,Thursday,false,false
2013-10-03,2013,10,October,3,5,Thursday,false,false
2013-12-12,2013,12,December,12,5,Thursday,false,false
2013-12-26,2013,12,December,26,5,Thursday,false,false
2014-02-21,2014,2,February,21,6,Friday,false,false
2014-03-29,2014,3,March,29,7,Saturday,true,false
2014-09-27,2014,9,September,27,7,Saturday,true,false
2014-10-12,2014,10,October,12,1,Sunday,true,false
2014-11-05,2014,11,November,5,4,Wednesday,false,false
2015-02-22,2015,2,February,22,1,Sunday,true,false
2015-03-30,2015,3,March,30,2,Monday,false,false
2015-09-21,2015,9,September,21,2,Monday,false,false
2015-10-15,2015,10,October,15,5,Thursday,false,false
2015-11-14,2015,11,November,14,7,Saturday,true,false
2015-11-15,2015,11,November,15,1,Sunday,true,false
2015-12-20,2015,12,December,20,1,Sunday,true,false
2016-01-06,2016,1,January,6,4,Wednesday,false,false
2016-04-14,2016,4,April,14,5,Thursday,false,false
2016-06-25,2016,6,June,25,7,Saturday,true,false
2016-06-26,2016,6,June,26,1,Sunday,true,false
2016-07-18,2016,7,July,18,2,Monday,false,false
2016-10-02,2016,10,October,2,1,Sunday,true,false
2016-10-17,2016,10,October,17,2,Monday,false,false
2016-11-06,2016,11,November,6,1,Sunday,true,false
2016-11-08,2016,11,November,8,3,Tuesday,false,false
2016-11-27,2016,11,November,27,1,Sunday,true,false
2016-12-23,2016,12,December,23,6,Friday,false,false
2017-01-24,2017,1,January,24,3,Tuesday,false,false
2017-03-19,2017,3,March,19,1,Sunday,true,false
2017-05-05,2017,5,May,5,6,Friday,false,false
2017-06-05,2017,6,June,5,2,Monday,false,false
2017-07-28,2017,7,July,28,6,Friday,false,false
2017-09-09,2017,9,September,9,7,Saturday,true,false
2017-09-13,2017,9,September,13,4,Wednesday,false,false
2017-11-16,2017,11,November,16,5,Thursday,false,false
2017-12-04,2017,12,December,4,2,Monday,false,false
2018-02-12,2018,2,February,12,2,Monday,false,false
2018-05-05,2018,5,May,5,7,Saturday,true,false
2018-09-30,2018,9,September,30,1,Sunday,true,false
2018-10-19,2018,10,October,19,6,Friday,false,false
2018-11-07,2018,11,November,7,4,Wednesday,false,false
2018-11-12,2018,11,November,12,2,Monday,false,false
2018-12-12,2018,12,December,12,4,Wednesday,false,false
2019-01-12,2019,1,January,12,7,Saturday,true,false
2019-03-24,2019,3,March,24,1,Sunday,true,false
2019-04-14,2019,4,April,14,1,Sunday,true,false
2019-05-07,2019,5,May,7,3,Tuesday,false,false
2019-05-30,2019,5,May,30,5,Thursday,false,false
2019-11-04,2019,11,November,4,2,Monday,false,false
2020-01-04,2020,1,January,4,7,Saturday,true,false
2020-08-19,2020,8,August,19,4,Wednesday,false,false
2020-10-18,2020,10,October,18,1,Sunday,true,false
2020-10-20,2020,10,October,20,3,Tuesday,false,false
2021-01-08,2021,1,January,8,6,Friday,false,false
2021-02-04,2021,2,February,4,5,Thursday,false,false
2021-02-10,2021,2,February,10,4,Wednesday,false,false
2021-02-11,2021,2,February,11,5,Thursday,false,false
2021-02-20,2021,2,February,20,7,Saturday,true,false
2021-02-21,2021,2,February,21,1,Sunday,true,false
2021-02-25,2021,2,February,25,5,Thursday,false,false
2021-04-09,2021,4,April,9,6,Friday,false,false
2021-05-25,2021,5,May,25,3,Tuesday,false,false
2021-06-18,2021,6,June,18,6,Friday,false,false
2021-09-03,2021,9,September,3,6,Friday,false,false
