SK_LISTING,SK_HOST,NM_BAIRRO,NR_LATITUDE,NR_LONGITUDE,DS_TIPO_QUARTO,VLR_DIARIA_BRL,QTD_MIN_NOITES,QTD_TOTAL_AVALIACOES,QTD_DIAS_DISPONIVEIS,CAT_VIBE_IA,CAT_TIPO_VISTA,TXT_DESTAQUE_IA,TXT_CARACTERISTICA_IA
42229268,286903315,Camorim,-22.98416,-43.41611,Casa/Apto inteiro,345.0,5,0,89,Luxo,Natureza,Exclusividade sustentável privilegiada,Sustentabilidade
14354211,87985013,Barra da Tijuca,-23.0113,-43.32399,Casa/Apto inteiro,1671.0,2,53,356,Luxo,Mar,Resort Beira-Mar,Resort
3206766,15926148,Copacabana,-22.9664412,-43.1820753,Quarto privativo,101.0,2,403,64,Econômico,Urbana,Próximo à praia,Aconchego
1856688,9270905,Ipanema,-22.98452,-43.21265,Casa/Apto inteiro,457.0,3,20,351,Moderno,Urbana,Localização e conforto,Apartamento
791372169510877664,520738367,Centro,-22.909880341806243,-43.17789662629366,Casa/Apto inteiro,126.0,1,53,120,Econômico,Urbana,Próximo ao transporte,Localização
1442291631031868120,15673599,Barra da Tijuca,-23.00825,-43.36519,Casa/Apto inteiro,463.0,2,0,176,Luxo,Mar,Vista panorâmica mar,Vista
588391651719468679,450802941,Copacabana,-22.963863,-43.191238,Casa/Apto inteiro,144.0,3,28,335,Familiar,Urbana,Aconchegante e encantador,Apartamento
1229347999027900151,286019486,Jacarepaguá,-22.9690721,-43.3877641,Quarto privativo,360.0,1,3,365,Econômico,Sem Vista,Conforto e praticidade,Suíte
1155303921720415447,353879954,Grajaú,-22.92601288430284,-43.2556875647504,Casa/Apto inteiro,495.0,2,0,171,Luxo,Urbana,Camarote exclusivo Rio,VIP
14301432,87366120,Jacarepaguá,-22.96411,-43.3318,Quarto privativo,900.0,2,1,365,Econômico,Urbana,Localização próxima olimpíada,Aconchegante
14978137,532498,Ipanema,-22.98533,-43.2067,Casa/Apto inteiro,630.0,5,5,143,Luxo,Urbana,Varanda fechada prática,Flat
881789110324652049,105480352,Copacabana,-22.971853324053875,-43.18669070859832,Casa/Apto inteiro,232.0,2,67,137,Econômico,Urbana,Próximo à praia,Renovado
1441353190732088746,699863502,Paquetá,-22.764783,-43.106569,Casa/Apto inteiro,930.0,1,0,332,Familiar,Mar,Conforto em Paquetá,Casa
772423460085411294,203560919,Laranjeiras,-22.93575,-43.18262,Casa/Apto inteiro,391.0,2,65,70,Econômico,Urbana,Conforto e praticidade,Confortável
1406151059346404235,597860951,Barra de Guaratiba,-23.06612025543425,-43.5687849517146,Quarto privativo,176.0,1,0,360,Familiar,Natureza,Ambiente acolhedor simples,Pousada
681092335504446526,23205834,Copacabana,-22.9677075,-43.1795285,Casa/Apto inteiro,950.0,5,1,184,Padrão,Urbana,Localização em Copacabana,Conforto
1172591061515794069,81067595,Flamengo,-22.92586172483756,-43.17272086892199,Casa/Apto inteiro,222.0,2,65,156,Moderno,Sem Vista,Perto da praia,Renovado
1042522203993299170,16826079,Copacabana,-22.9833707,-43.1917642,Casa/Apto inteiro,448.0,4,53,164,Luxo,Urbana,Charme exclusivo design,Boutique
789827955163075051,490731280,Rio Comprido,-22.93645,-43.20965,Quarto privativo,200.0,1,0,89,Familiar,Urbana,Localização cultural privilegiada,Suítes
1069090096699106996,13323106,Glória,-22.9236969,-43.1729777,Casa/Apto inteiro,1800.0,3,5,77,Moderno,Urbana,Estilo conforto varanda,Varanda
1359416364592106488,679555465,Santo Cristo,-22.904262711682748,-43.20757695227677,Casa/Apto inteiro,227.0,2,8,130,Luxo,Urbana,"Vista, Piscina, Localização",Vista
1339412984623025334,27037793,Leblon,-22.98315,-43.22407,Casa/Apto inteiro,189.0,2,28,142,Moderno,Sem Vista,Localização próxima praia,Loft
32590121,30165706,Copacabana,-22.96493,-43.17543,Casa/Apto inteiro,392.0,1,120,308,Familiar,Mar,Praia e lazer,Conforto
1355921200819719370,168776127,Botafogo,-22.953642,-43.190975,Casa/Apto inteiro,245.0,2,1,167,Econômico,Urbana,Localização muito boa,Praticidade
22871471,1422607,Ipanema,-22.98373,-43.2037,Casa/Apto inteiro,619.0,3,154,319,Moderno,Urbana,Vista Cristo Redentor,Wi-Fi
1305325723888298381,443985563,Copacabana,-22.97177,-43.18663,Casa/Apto inteiro,359.0,1,56,257,Econômico,Sem Vista,Desconto prazo limitado,promoção
1269010312775755027,657506924,Jacarepaguá,-22.97316,-43.41096,Casa/Apto inteiro,125.0,2,16,53,Familiar,Sem Vista,Bem localizado apartamento,Praticidade
1352831615589436973,677840647,Flamengo,-22.9281002,-43.1744829,Casa/Apto inteiro,300.0,2,3,137,Padrão,Mar,Charmoso e Confortável,Praiano
28951485,71086179,Santa Teresa,-22.91674,-43.18084,Quarto privativo,154.0,1,50,77,Familiar,Sem Vista,Conforto para família,Suíte
755587536773267768,95754481,Gávea,-22.98123,-43.23318,Casa/Apto inteiro,188.0,2,21,156,Padrão,Urbana,Paz e tranquilidade,Loft
892873564985370964,515089772,Centro,-22.91466,-43.18501,Casa/Apto inteiro,133.0,2,22,146,Econômico,Urbana,Localização central privilegiada,privativo
1412524158052891701,15149133,Centro,-22.898696502441936,-43.17851058835996,Casa/Apto inteiro,2500.0,2,0,89,Econômico,Mar,Localização próximo navios,Praticidade
801582952781926994,261025363,Copacabana,-22.96475114563778,-43.19053135486048,Casa/Apto inteiro,208.0,1,22,29,Econômico,Urbana,Localização super conveniente,Segurança
1248171260346863030,457242638,Ipanema,-22.98685,-43.19692,Casa/Apto inteiro,1305.0,1,61,94,Luxo,Mar,Vista lateral Ipanema,Frontal
1279307962021674436,365760452,Ipanema,-22.9873,-43.19774,Casa/Apto inteiro,575.0,4,1,85,Luxo,Mar,Vista para praia,Vista
1445912595487555229,365525758,Jacarepaguá,-22.97213645197272,-43.41256946325302,Casa/Apto inteiro,225.0,1,8,158,Padrão,Urbana,Localização para eventos,convenção
1140699516962184508,573714393,Flamengo,-22.93958,-43.17653,Quarto privativo,682.0,2,12,182,Econômico,Urbana,Quarto com varanda,Amplo
30318725,214684936,Jacarepaguá,-22.97264,-43.38862,Casa/Apto inteiro,456.0,1,59,65,Luxo,Natureza,Localização dentro resort,exclusividade
958620635517243371,1982737,Leblon,-22.98346,-43.22433,Casa/Apto inteiro,373.0,1,16,153,Moderno,Urbana,Localização em Leblon,Apartamento
584024979186132254,449878774,Copacabana,-22.9643,-43.17952,Casa/Apto inteiro,186.0,3,76,179,Econômico,Urbana,Próximo metrô praia,Localização
1476137200237028460,148198271,Camorim,-22.98473,-43.41649,Casa/Apto inteiro,264.0,1,0,78,Econômico,Urbana,Próximo ao RioCentro,Praticidade
14216485,26154101,Ipanema,-22.98386,-43.19549,Casa/Apto inteiro,300.0,1,117,293,Luxo,Mar,Próximo à praia,Localização
22615168,15925361,Flamengo,-22.92701,-43.17558,Casa/Apto inteiro,151.0,2,182,234,Econômico,Urbana,Próximo estação metro,Praticidade
973308183840051797,85447113,Barra da Tijuca,-23.0137596,-43.2990833,Casa/Apto inteiro,408.0,3,81,105,Luxo,Mar,Frente para praia,Garagem
818216284174355584,47584281,Jacarepaguá,-22.96626,-43.38744,Casa/Apto inteiro,2800.0,1,0,364,Romântico,Natureza,Beleza e Harmonia,Encanto
1321121929138462817,199159949,Santa Teresa,-22.91493,-43.17971,Quarto privativo,450.0,1,5,364,Econômico,Urbana,Localização central Lapa,Conforto
760205370273172702,318163118,Copacabana,-22.96738,-43.18691,Casa/Apto inteiro,256.0,1,38,168,Luxo,Mar,Vista Cristo Redentor,Localização
1224128231074738256,232549816,Copacabana,-22.983696070393773,-43.19283601501839,Casa/Apto inteiro,238.0,2,22,284,Padrão,Urbana,Localização privilegiada,Conforto
1028369217041426058,304925884,Copacabana,-22.96582056894656,-43.17825470119715,Casa/Apto inteiro,378.0,2,0,89,Padrão,Sem Vista,Próximo à praia,Localização
1297634570285715121,661029604,Recreio dos Bandeirantes,-23.03097325342708,-43.47306601703167,Casa/Apto inteiro,274.0,2,4,131,Luxo,Sem Vista,Conforto e requinte,Flat
1308602712121339697,5020460,Copacabana,-22.96404,-43.18061,Casa/Apto inteiro,285.0,3,8,116,Econômico,Mar,Próximo à praia,Praticidade
22230063,18887440,Ipanema,-22.98667,-43.19267,Casa/Apto inteiro,517.0,2,45,7,Moderno,Urbana,Localização entre bairros,Loft
1238196108249450919,565675918,Santa Teresa,-22.91856,-43.18803,Casa/Apto inteiro,228.0,2,8,337,Moderno,Sem Vista,Moderno ao Rústico,Apartamento
40736263,175580038,Copacabana,-22.97332,-43.18831,Casa/Apto inteiro,296.0,5,118,162,Econômico,Urbana,Conforto e silêncio,Tranquilidade
392267,1961007,Centro,-22.915745,-43.178575,Casa/Apto inteiro,112.0,3,203,15,Moderno,Urbana,Ideal para nômades,Flexibilidade
1449488593552320254,33320316,Copacabana,-22.97018,-43.18769,Casa/Apto inteiro,603.0,1,4,303,Padrão,Urbana,Localização Central Privilegiada,Localização
48684134,392769753,Copacabana,-22.96823,-43.18417,Casa/Apto inteiro,653.0,2,163,149,Romântico,Urbana,Localização em destaque,Centralidade
1347298697250985359,162653285,Botafogo,-22.9527173,-43.1907006,Casa/Apto inteiro,265.0,3,1,358,Padrão,Urbana,Conforto e localização,conforto
39714574,305239057,Copacabana,-22.9815,-43.19018,Quarto privativo,99.0,2,74,54,Econômico,Sem Vista,Banheiro privativo pequeno,Quarto
1290521329071674918,273972207,Leblon,-22.985713669020534,-43.21757823228836,Casa/Apto inteiro,579.0,2,9,246,Moderno,Urbana,Localização privilegiada Leblon,Loft
568618635934241017,170522649,Botafogo,-22.94888,-43.18123,Casa/Apto inteiro,144.0,2,124,34,Moderno,Mar,Localização próxima praia,Loft
52402583,40151333,Ipanema,-22.98018,-43.20404,Casa/Apto inteiro,786.0,1,7,205,Moderno,Urbana,Localização em Ipanema,Loft
1511540756261255730,393589684,Copacabana,-22.9721974,-43.1904104,Quarto privativo,105.0,3,0,82,Econômico,Mar,Próximo à praia,Quarto
929709578128952258,429219276,Camorim,-22.9808971,-43.4224405,Casa/Apto inteiro,222.0,1,115,319,Luxo,Urbana,Suíte com TV,Conforto
979785726216431712,83731252,Joá,-23.01476,-43.29448,Casa/Apto inteiro,4172.0,1,3,237,Romântico,Mar,Evento exclusivo praia,cabana
1516846071860706892,539730827,Centro,-22.90166,-43.18374,Casa/Apto inteiro,162.0,2,0,364,Padrão,Urbana,Refúgio no Centro,Terraço
1278254349385651407,103209322,Copacabana,-22.96647,-43.18021,Casa/Apto inteiro,625.0,2,25,33,Padrão,Urbana,Localização privilegiada,Flat
1482071173567075826,678477090,Copacabana,-22.96385,-43.17492,Casa/Apto inteiro,207.0,1,1,341,Econômico,Urbana,Perto da praia,Studio
42385510,337217977,Laranjeiras,-22.93929,-43.18296,Quarto privativo,507.0,1,3,83,Econômico,Urbana,Localização central privilegiada,Centralidade
760858187258565663,6103905,Ipanema,-22.98371,-43.211,Casa/Apto inteiro,274.0,2,1,77,Econômico,Urbana,Localização central privilegiada,Kitnet
1298117555043453429,583793559,Copacabana,-22.969925,-43.1880444,Casa/Apto inteiro,900.0,3,4,86,Luxo,Urbana,Vista Cristo Exclusiva,Vista
23049612,902085,Botafogo,-22.94501,-43.18228,Casa/Apto inteiro,171.0,3,243,279,Econômico,Urbana,Bem localizado studio,conforto
801532154829794406,490855236,Copacabana,-22.9812377,-43.1932728,Casa/Apto inteiro,184.0,2,66,62,Econômico,Urbana,Próximo ao metrô,Studio
37769679,284275263,Copacabana,-22.97901,-43.19191,Casa/Apto inteiro,380.0,5,44,228,Familiar,Urbana,Deck externo charmoso,deck
1449458012518407229,702875464,Copacabana,-22.97235077142938,-43.187849839598655,Quarto privativo,164.0,1,0,256,Econômico,Urbana,Localização em Copacabana,Privativo
1122390857518754938,569389559,Tijuca,-22.924956169342515,-43.22646393880465,Casa/Apto inteiro,300.0,2,4,362,Econômico,Urbana,Próximo ao metrô,Apto
1507603570390663879,707582,Centro,-22.89935226225711,-43.181104212999344,Quarto privativo,98.0,1,0,265,Econômico,Urbana,Simples e barato,Studio
38845320,258230854,Jacarepaguá,-22.96558,-43.3944,Casa/Apto inteiro,379.0,1,9,365,Luxo,Sem Vista,Localização estratégica privilegiada,Exclusividade
1350961649727578635,399499622,Copacabana,-22.96496391093558,-43.17427061498165,Casa/Apto inteiro,224.0,1,76,268,Padrão,Mar,Esquina praia privilegiada,Localização
1322465854249081962,669473024,Copacabana,-22.9679988454797,-43.18170709367708,Quarto privativo,253.0,2,1,3,Econômico,Urbana,Localização em Copacabana,Quarto
1248814524195358122,15960881,Laranjeiras,-22.9375996,-43.1931884,Casa/Apto inteiro,193.0,1,3,89,Familiar,Natureza,Ambiente verde tranquilo,Floresta
1366757151921733091,451225419,Recreio dos Bandeirantes,-23.0296721,-43.4728424,Casa/Apto inteiro,415.0,2,0,90,Econômico,Urbana,Acolhimento e praticidade,Hostel
1364029077401863684,395049173,Copacabana,-22.96452512615163,-43.186401177194206,Casa/Apto inteiro,819.0,5,0,365,Familiar,Urbana,Localização em Copacabana,Praticidade
2007321,9540144,Ipanema,-22.98471,-43.19562,Casa/Apto inteiro,318.0,3,39,297,Econômico,Urbana,Localização privilegiada,Studio
1019478417657482913,5045079,Ipanema,-22.9841353,-43.1967331,Casa/Apto inteiro,196.0,2,112,208,Moderno,Mar,Design Japandi Elegante,Studio
610130722500625250,250159198,Copacabana,-22.97424,-43.19106,Casa/Apto inteiro,480.0,6,7,349,Familiar,Urbana,Localização em Copacabana,Apartamento
1329328551039256522,488618749,Campo Grande,-22.893928277723624,-43.56477819658511,Casa/Apto inteiro,285.0,2,12,245,Familiar,Urbana,Segurança 24h,Condomínio
2464745,8996394,Copacabana,-22.96953,-43.18206,Casa/Apto inteiro,763.0,3,4,189,Familiar,Mar,Conforto e praia,Conforto
10373643,35129378,Copacabana,-22.98004,-43.19177,Casa/Apto inteiro,347.0,3,56,126,Luxo,Mar,Localização privilegiada praia,Exclusividade
1360252536013425742,113693855,Centro,-22.91360060639497,-43.189539327590566,Casa/Apto inteiro,170.0,1,2,342,Econômico,Urbana,Aconchego na Lapa,Aconchegante
1049425979489702947,551153931,Flamengo,-22.929885114997408,-43.17581254988909,Casa/Apto inteiro,1080.0,14,0,87,Familiar,Mar,Conforto à beira,Conforto
1060771520829202932,164822022,Copacabana,-22.978,-43.18838,Casa/Apto inteiro,269.0,1,7,334,Romântico,Mar,Casal praia relax,Localização
1455147442936195338,663448226,Barra da Tijuca,-23.009808,-43.344876,Casa/Apto inteiro,313.0,1,16,306,Luxo,Mar,Vista mar linda,Conforto
1123930005510359120,22805631,Copacabana,-22.966108785742392,-43.17565704762331,Casa/Apto inteiro,22084.0,3,0,365,Luxo,Mar,Beira mar incrível,Penthouse
46523322,376256547,Copacabana,-22.96336,-43.17481,Casa/Apto inteiro,367.0,2,20,345,Econômico,Mar,Vista para mar,Studio
704290193025398688,474580893,Joá,-23.0036,-43.27963,Quarto privativo,450.0,2,2,89,Luxo,Mar,Vista mar exclusiva,Suíte
5230400,11647707,Botafogo,-22.94591,-43.18074,Casa/Apto inteiro,266.0,2,18,56,Padrão,Urbana,Localização privilegiada bairro,Conveniência
851995491921033288,486430987,Copacabana,-22.98658233815013,-43.18986079071405,Casa/Apto inteiro,1174.0,7,0,37,Luxo,Sem Vista,Prédio de luxo,Apartamento
1021900629703572052,12909867,Ipanema,-22.9816482,-43.2010909,Casa/Apto inteiro,590.0,2,2,137,Padrão,Urbana,Ano novo celebrado,Evento
1083688482569069733,443318137,Leblon,-22.98225725330472,-43.22279943491821,Casa/Apto inteiro,470.0,2,8,137,Luxo,Urbana,Localização privilegiada Leblon,Apartamento
1011605431127953606,542853999,Copacabana,-22.9608043,-43.1752838,Casa/Apto inteiro,284.0,1,30,101,Moderno,Urbana,Piscina academia praia,Flat
10908039,115972980,Copacabana,-22.97634,-43.1945,Casa/Apto inteiro,390.0,2,94,279,Romântico,Mar,Próximo à praia,Charme
4256235,22085127,Copacabana,-22.98341,-43.18947,Casa/Apto inteiro,1068.0,4,0,89,Luxo,Mar,Frente para praia,Localização
1263781443640935496,511069283,Copacabana,-22.967060037124416,-43.177145604935696,Casa/Apto inteiro,398.0,2,21,159,Luxo,Urbana,Design Exclusivo Sofisticado,Elegância
14767217,47831251,Laranjeiras,-22.932863,-43.187504,Quarto privativo,120.0,3,34,111,Econômico,Sem Vista,Espaço interno amplo,Espaçoso
1501675571961636992,6000862,Copacabana,-22.96927,-43.18339,Casa/Apto inteiro,207.0,1,1,340,Econômico,Sem Vista,Próximo praia Copacabana,Localização
2664267,13636241,Tijuca,-22.92663,-43.22829,Casa/Apto inteiro,1000.0,1,23,365,Econômico,Urbana,Próximo ao metrô,Praticidade
1027566934104349628,55943001,Copacabana,-22.9646926,-43.1755122,Casa/Apto inteiro,248.0,3,37,199,Luxo,Mar,Ampla vista mar,Quadríssima
1262170144552624025,401095617,Catete,-22.92255,-43.17758,Casa/Apto inteiro,180.0,2,2,11,Familiar,Urbana,Localização central privilegiada,Aconchego
70547,357995,Santa Teresa,-22.9172,-43.17812,Quarto privativo,169.0,5,98,206,Moderno,Urbana,Localização cultural privilegiada,Suíte
1036140601708263284,177679090,Copacabana,-22.968802429502773,-43.182126972824335,Casa/Apto inteiro,400.0,3,24,53,Padrão,Mar,Conforto à praia,Conforto
1349397709413349784,265902266,Centro,-22.89890700731988,-43.17999800613856,Casa/Apto inteiro,210.0,2,13,76,Luxo,Urbana,Conforto e sofisticação,Flat
1243491431869564345,337425934,Recreio dos Bandeirantes,-23.0198,-43.5115,Casa/Apto inteiro,256.0,2,11,358,Econômico,Sem Vista,Próximo à praia,Aconchegante
1410803474685808758,270247199,Copacabana,-22.9640442,-43.1750444,Casa/Apto inteiro,200.0,3,9,79,Padrão,Urbana,Localização em Copacabana,Apartamento
1281142970407076878,142112127,Centro,-22.91565593821264,-43.17791808396578,Casa/Apto inteiro,172.0,2,7,64,Econômico,Urbana,Localização central privilegiada,Estúdio
787729275743144971,174303208,Copacabana,-22.967180074748622,-43.1858017668128,Quarto compartilhado,69.0,2,92,53,Econômico,Urbana,Preço acessível central,Compartilhado
48829489,171851293,Barra da Tijuca,-23.01318,-43.30832,Casa/Apto inteiro,1005.0,3,46,82,Luxo,Urbana,Localização privilegiada,Sofisticação
1352934445929494101,51313494,Recreio dos Bandeirantes,-23.0304538,-43.47812769999999,Quarto privativo,343.0,1,1,365,Moderno,Mar,Frente para mar,Loft
1452712459350124923,43094934,Copacabana,-22.97313,-43.19375,Casa/Apto inteiro,368.0,2,12,82,Padrão,Urbana,Varanda e academia,Varanda
1207287926679580921,1247944,Leblon,-22.9829749,-43.216181,Casa/Apto inteiro,855.0,2,7,28,Luxo,Mar,Leblon Ipanema praias,Apartamento
1085454557260047265,473492239,Barra da Tijuca,-23.00921335512476,-43.34590239661044,Casa/Apto inteiro,640.0,3,0,204,Luxo,Mar,Vista para mar,Flat
928876297050396048,173494713,Barra da Tijuca,-23.0091458,-43.36540249999999,Casa/Apto inteiro,684.0,3,0,364,Moderno,Urbana,Localização Barra Tijuca,Apartamento
654016795296492250,465318534,Guaratiba,-22.986345183711965,-43.63211665302514,Casa/Apto inteiro,340.0,1,8,268,Familiar,Natureza,Lugar tranquilo Pedra,Tranquilidade
1497079277284008871,677751033,Botafogo,-22.94544,-43.18173,Casa/Apto inteiro,207.0,1,1,104,Econômico,Mar,Frente para praia,Localização
1309520900651444479,316212820,Santa Teresa,-22.914741,-43.1843075,Casa/Apto inteiro,133.0,1,35,179,Moderno,Urbana,Localização Central Lapa,Loft
1503959619024204527,713907919,Barra da Tijuca,-23.01353,-43.31036,Casa/Apto inteiro,785.0,1,0,190,Familiar,Urbana,Localização privilegiada bairro,Apartamento
1314703017339945507,23692269,Copacabana,-22.9755335,-43.1917481,Casa/Apto inteiro,155.0,2,23,207,Padrão,Urbana,Amplo espaço interno,Espaçoso
1356770148134957216,2948186,Copacabana,-22.9694715,-43.1845783,Casa/Apto inteiro,293.0,2,20,213,Econômico,Mar,Próximo Copa Beach,Studio
1421814196854881633,563309491,Santa Teresa,-22.92359,-43.19193,Quarto privativo,171.0,1,0,314,Romântico,Urbana,História e Charme,Castelo
1300648882351451207,10965501,Flamengo,-22.93712,-43.17635,Casa/Apto inteiro,720.0,3,1,88,Luxo,Urbana,vista Cristo livre,vista
1050586428400058128,537243747,Copacabana,-22.978950933724207,-43.191402331116514,Casa/Apto inteiro,263.0,3,29,307,Romântico,Mar,Localização à beira-mar,Praia
593130823509148996,60267323,Leblon,-22.981472,-43.218853,Casa/Apto inteiro,680.0,7,21,129,Luxo,Urbana,Localização nobre Leblon,Apartamento
864368975230658422,508973768,Barra da Tijuca,-23.01351,-43.30944,Casa/Apto inteiro,498.0,1,63,291,Luxo,Mar,Vista deslumbrante panorâmica,Vista
17399810,117624300,Andaraí,-22.92647,-43.24897,Quarto privativo,225.0,1,21,254,Econômico,Urbana,Conforto e privacidade,Quarto
1456683004701275852,704923923,Barra da Tijuca,-23.0107,-43.34387,Casa/Apto inteiro,513.0,5,0,209,Padrão,Mar,Próximo à praia,Apartamento
949519836505972797,529548386,Jacarepaguá,-22.9728832,-43.4109722,Casa/Apto inteiro,135.0,2,16,164,Econômico,Urbana,Localização próxima RioCentro,Praticidade
831886744516591786,77353909,Botafogo,-22.9496785,-43.1854424,Casa/Apto inteiro,215.0,7,54,149,Econômico,Urbana,Conforto e praticidade,Aconchegante
10656451,48492073,Jacarepaguá,-22.96766,-43.39675,Casa/Apto inteiro,1578.0,10,0,363,Padrão,Sem Vista,Melhor opção Barra,Oportunidade
1498121429499660555,228348887,Copacabana,-22.96966,-43.18819,Casa/Apto inteiro,360.0,2,0,339,Padrão,Urbana,Localização central privilegiada,Localização
1193085585113436799,500065894,Jardim Carioca,-22.80021934488009,-43.200147669673655,Casa/Apto inteiro,1370.0,1,0,365,Familiar,Sem Vista,Conforto e simplicidade,Aconchegante
1160395292960205121,105964963,Centro,-22.91341,-43.18656,Casa/Apto inteiro,163.0,8,25,128,Romântico,Urbana,Charme e aconchego,Conforto
711502574441523984,310239691,Taquara,-22.91508,-43.37812,Casa/Apto inteiro,140.0,2,6,364,Familiar,Sem Vista,Ambiente acolhedor tranquilo,Conforto
1328292666282716079,671200777,Recreio dos Bandeirantes,-23.01006,-43.45111,Casa/Apto inteiro,358.0,2,3,365,Familiar,Natureza,Vista para Paraíso,Vista
882096679932197815,201307776,Bancários,-22.7991871,-43.1762712,Casa/Apto inteiro,91.0,1,42,329,Familiar,Natureza,Espaço ao ar livre,Jardim
1415417328985426465,676769475,Copacabana,-22.97065196669812,-43.18817317485809,Casa/Apto inteiro,186.0,3,0,210,Padrão,Urbana,Localização privilegiada praia,Apartemento
1143675007544035591,499717697,Copacabana,-22.96748162818829,-43.190541985419294,Quarto privativo,450.0,1,0,269,Familiar,Urbana,Localização em Copacabana,Quarto
1366803328048903271,343799606,Copacabana,-22.96826309898708,-43.181108244893416,Casa/Apto inteiro,249.0,3,2,303,Luxo,Urbana,Localização privilegiada centro,Exclusividade
1190013667750994904,586503748,Barra da Tijuca,-23.00925,-43.42864,Casa/Apto inteiro,288.0,3,0,87,Padrão,Mar,Vista para mar,Localização
32518386,74338742,Barra da Tijuca,-23.00458526611328,-43.341121673583984,Quarto privativo,341.0,2,37,270,Moderno,Urbana,Localização na Barra,Flat
1492409935124101728,687339099,Ipanema,-22.98405,-43.19835,Quarto privativo,483.0,1,0,365,Econômico,Urbana,Ideal grupo grande,Compartilhamento
41665432,47584281,Jacarepaguá,-22.9693,-43.39673,Casa/Apto inteiro,447.0,1,3,365,Relaxante,Mar,Elegância e tranquilidade,Conforto
1308107405054442302,666170608,Copacabana,-22.983600806600272,-43.190948657855536,Casa/Apto inteiro,489.0,3,10,268,Familiar,Urbana,Amplo espaço interno,Amplo
903521014005417762,2345756,São Conrado,-22.99104591015596,-43.27438473701477,Quarto privativo,479.0,2,1,155,Econômico,Natureza,Casa verde exclusiva,Guesthouse
2341248,9802687,Botafogo,-22.9531,-43.19018,Casa/Apto inteiro,800.0,2,9,355,Romântico,Urbana,Conforto e charme,Charmoso
1092416774363695873,91654021,Copacabana,-22.984241942044964,-43.193469643215856,Casa/Apto inteiro,1067.0,3,0,89,Padrão,Urbana,Localização em Copacabana,Conforto
1362523581208724453,291673120,Copacabana,-22.97953,-43.19141,Casa/Apto inteiro,326.0,2,23,90,Padrão,Mar,Estilo praiano descontraído,Boho
32567703,244742034,Copacabana,-22.96711,-43.18434,Quarto privativo,220.0,2,7,90,Econômico,Mar,Quarto casal praia,Quarto
1275401008433225470,658938602,Recreio dos Bandeirantes,-23.03023219765835,-43.47472841314872,Casa/Apto inteiro,3120.0,1,0,365,Luxo,Mar,Vista mar privilegiada,Flat
31799561,6479760,São Cristóvão,-22.90716,-43.22042,Casa/Apto inteiro,275.0,4,88,125,Padrão,Urbana,Localização em São Cristóvão,Apartamento
1449973738896944926,677751033,Copacabana,-22.981791794455564,-43.19005352742538,Casa/Apto inteiro,681.0,1,10,147,Econômico,Urbana,Próximo ao metrô,Localização
1081974621061236096,51649285,Leblon,-22.986269863918345,-43.220895789563656,Quarto privativo,799.0,3,0,264,Econômico,Mar,Vista para mar,Conforto
2473019,12647926,Leblon,-22.98372,-43.22326,Casa/Apto inteiro,1778.0,2,76,7,Luxo,Mar,Próximo à praia,Localização
16400636,107445444,Copacabana,-22.96933364868164,-43.1832275390625,Casa/Apto inteiro,1813.0,4,167,66,Padrão,Mar,Conforto quadra praia,Conforto
1453024779817988957,551089406,Ipanema,-22.98063,-43.20101,Quarto privativo,365.0,1,0,353,Luxo,Urbana,Localização privilegiada,Suíte
13565257,78193457,Copacabana,-22.98369,-43.19218,Casa/Apto inteiro,968.0,7,0,88,Padrão,Urbana,Próximo à praia,Localização
1318095178974116019,200788123,Botafogo,-22.9459336,-43.1831346,Casa/Apto inteiro,143.0,6,9,213,Econômico,Urbana,Localização estratégica cursos,Proximidade
1463781179229612258,670606136,Copacabana,-22.9669607,-43.1807203,Casa/Apto inteiro,748.0,5,0,301,Luxo,Urbana,Localização privilegiada,Andar
1290018735827543776,662154323,Bancários,-22.7983198,-43.1731488,Casa/Apto inteiro,399.0,2,1,171,Romântico,Mar,Vista para mar,Panorâmica
1435495852185941698,511384819,Camorim,-22.9798,-43.42153,Casa/Apto inteiro,354.0,2,1,334,Padrão,Urbana,Localização central prática,Apartamento
10171325,52220250,Jacarepaguá,-22.93619,-43.32421,Casa/Apto inteiro,225.0,3,0,365,Padrão,Sem Vista,Título pouco claro,Indefinido
1106401138580155064,352193318,Leblon,-22.98373,-43.2224,Casa/Apto inteiro,275.0,2,24,14,Luxo,Urbana,Localização nobre Leblon,Charmoso
706582983077424123,265161659,Itanhangá,-22.98574,-43.30672,Casa/Apto inteiro,200.0,1,1,364,Padrão,Urbana,Localização maravilhosa destaque,Conforto
10413043,27415051,Barra da Tijuca,-22.97336,-43.396,Casa/Apto inteiro,332.0,2,90,336,Econômico,Urbana,Frente parque olímpico,Apartamento
1471025548794686227,489765352,Camorim,-22.98265,-43.4159,Quarto privativo,230.0,1,0,365,Econômico,Sem Vista,Conforto e privacidade,Suíte
22790709,470565,Copacabana,-22.98449,-43.19325,Quarto privativo,475.0,2,3,365,Econômico,Urbana,Localização central prática,Hostel
1437858013405169496,51689400,Centro,-22.8995,-43.17917,Casa/Apto inteiro,128.0,3,12,269,Moderno,Urbana,Localização central prática,Studio
31221891,214275020,Barra da Tijuca,-23.0096,-43.36984,Casa/Apto inteiro,312.0,2,12,3,Econômico,Mar,Frente para praia,Apartamento
